,normalizedName,shortName,width,height,Items,ItemMasks,GridItems
791,sr-1mp-9x21-sound-suppressor,SR-1MP,2,1,Images/Items/item_791.png,Images/ItemMasks/itemmask_791.png,Images/GridItems/griditem_791.png
792,sr-1mp-quad-rail-mount,SR-1MP 4x,1,1,Images/Items/item_792.png,Images/ItemMasks/itemmask_792.png,Images/GridItems/griditem_792.png
793,rdg-2b-smoke-grenade,RDG-2B,1,2,Images/Items/item_793.png,Images/ItemMasks/itemmask_793.png,Images/GridItems/griditem_793.png
794,kalashnikov-akmn-762x39-assault-rifle-default,AKMN Default,5,2,Images/Items/item_794.png,Images/ItemMasks/itemmask_794.png,Images/GridItems/griditem_794.png
795,kalashnikov-akms-762x39-assault-rifle-default,AKMS Default,5,2,Images/Items/item_795.png,Images/ItemMasks/itemmask_795.png,Images/GridItems/griditem_795.png
796,serdyukov-sr-1mp-gyurza-9x21-pistol-default,SR-1MP Default,2,1,Images/Items/item_796.png,Images/ItemMasks/itemmask_796.png,Images/GridItems/griditem_796.png
797,serdyukov-sr-1mp-gyurza-9x21-pistol-tactical-1,SR-1MP Tactical 1,3,1,Images/Items/item_797.png,Images/ItemMasks/itemmask_797.png,Images/GridItems/griditem_797.png
798,serdyukov-sr-1mp-gyurza-9x21-pistol-tactical-2,SR-1MP Tactical 2,3,1,Images/Items/item_798.png,Images/ItemMasks/itemmask_798.png,Images/GridItems/griditem_798.png
799,kalashnikov-akm-762x39-assault-rifle-2k17-ny,AKM 2k17 NY,6,2,Images/Items/item_799.png,Images/ItemMasks/itemmask_799.png,Images/GridItems/griditem_799.png
800,r11-rsass-handguard,RSASS,2,1,Images/Items/item_800.png,Images/ItemMasks/itemmask_800.png,Images/GridItems/griditem_800.png
801,silencerco-osprey-9-9x19-sound-suppressor,Osprey 9,2,1,Images/Items/item_801.png,Images/ItemMasks/itemmask_801.png,Images/GridItems/griditem_801.png
802,p226-trijicon-rmr-mount,RM50,1,1,Images/Items/item_802.png,Images/ItemMasks/itemmask_802.png,Images/GridItems/griditem_802.png
803,trijicon-rmr-reflex-sight,RMR,1,1,Images/Items/item_803.png,Images/ItemMasks/itemmask_803.png,Images/GridItems/griditem_803.png
804,ar-15-magpul-miad-pistol-grip-fde,MIAD,1,1,Images/Items/item_804.png,Images/ItemMasks/itemmask_804.png,Images/GridItems/griditem_804.png
805,alpha-dog-alpha-9-9x19-sound-suppressor,Alpha 9,2,1,Images/Items/item_805.png,Images/ItemMasks/itemmask_805.png,Images/GridItems/griditem_805.png
806,trijicon-rmr-low-profile-mount,RM33,1,1,Images/Items/item_806.png,Images/ItemMasks/itemmask_806.png,Images/GridItems/griditem_806.png
807,trijicon-rmr-high-profile-mount,AC32062,1,1,Images/Items/item_807.png,Images/ItemMasks/itemmask_807.png,Images/GridItems/griditem_807.png
808,trijicon-rmr-mount-for-acog-scopes,RM35,1,1,Images/Items/item_808.png,Images/ItemMasks/itemmask_808.png,Images/GridItems/griditem_808.png
809,ar-15-colt-a2-buffer-tube,Colt A2,2,1,Images/Items/item_809.png,Images/ItemMasks/itemmask_809.png,Images/GridItems/griditem_809.png
810,magpul-prs-gen2-stock-fde,PRS GEN2,2,1,Images/Items/item_810.png,Images/ItemMasks/itemmask_810.png,Images/GridItems/griditem_810.png
811,ar-15-hera-arms-cqr-pistol-gripbuttstock,CQR AR15,2,1,Images/Items/item_811.png,Images/ItemMasks/itemmask_811.png,Images/GridItems/griditem_811.png
812,ar-10-762x51-18-inch-barrel,"AR-10 18""",4,1,Images/Items/item_812.png,Images/ItemMasks/itemmask_812.png,Images/GridItems/griditem_812.png
813,ar-10-762x51-22-inch-barrel,"AR-10 22""",5,1,Images/Items/item_813.png,Images/ItemMasks/itemmask_813.png,Images/GridItems/griditem_813.png
814,ar-10-jp-enterprises-gas-system-6,GS-6,1,1,Images/Items/item_814.png,Images/ItemMasks/itemmask_814.png,Images/GridItems/griditem_814.png
815,ar-10-aac-blackout-51t-762x51-flash-hider,51T 762,1,1,Images/Items/item_815.png,Images/ItemMasks/itemmask_815.png,Images/GridItems/griditem_815.png
816,aac-762-sdn-6-multi-caliber-sound-suppressor,SDN-6,2,1,Images/Items/item_816.png,Images/ItemMasks/itemmask_816.png,Images/GridItems/griditem_816.png
817,ar-10-762x51-magpul-pmag-20-sr-lr-gen-m3-20-round-magazine,PMAG 7.62,1,2,Images/Items/item_817.png,Images/ItemMasks/itemmask_817.png,Images/GridItems/griditem_817.png
818,hk-mp5-9x19-x-products-x-5-50-round-drum-magazine,X-5 MP5,1,2,Images/Items/item_818.png,Images/ItemMasks/itemmask_818.png,Images/GridItems/griditem_818.png
819,remington-r11-rsass-762x51-marksman-rifle,RSASS,1,1,Images/Items/item_819.png,Images/ItemMasks/itemmask_819.png,Images/GridItems/griditem_819.png
820,jp-enterprises-flat-top-30mm-ring-scope-mount,JP 30mm,2,1,Images/Items/item_820.png,Images/ItemMasks/itemmask_820.png,Images/GridItems/griditem_820.png
821,leupold-mark-4-lr-65-20x50-30mm-riflescope,6.5-20x50,2,1,Images/Items/item_821.png,Images/ItemMasks/itemmask_821.png,Images/GridItems/griditem_821.png
822,toz-106-20ga-bolt-action-shotgun,TOZ-106,3,1,Images/Items/item_822.png,Images/ItemMasks/itemmask_822.png,Images/GridItems/griditem_822.png
823,2070-75mm-buckshot,7.5mm,1,1,Images/Items/item_823.png,Images/ItemMasks/itemmask_823.png,Images/GridItems/griditem_823.png
824,toz-106-20ga-mts-20-01-sb3-4-shot-magazine,Sb.3x4,1,1,Images/Items/item_824.png,Images/ItemMasks/itemmask_824.png,Images/GridItems/griditem_824.png
825,toz-106-20ga-mts-20-01-sb3-2-shot-magazine,20-01 Sb.3x2,1,1,Images/Items/item_825.png,Images/ItemMasks/itemmask_825.png,Images/GridItems/griditem_825.png
826,toz-106-002-pistol-grip,TOZ106,1,1,Images/Items/item_826.png,Images/ItemMasks/itemmask_826.png,Images/GridItems/griditem_826.png
827,toz-106-stock,TOZ106,4,1,Images/Items/item_827.png,Images/ItemMasks/itemmask_827.png,Images/GridItems/griditem_827.png
828,ops-core-single-clamp-rail-adapter-mount,SCRA,1,1,Images/Items/item_828.png,Images/ItemMasks/itemmask_828.png,Images/GridItems/griditem_828.png
829,ops-core-picatinny-rail-adapter-mount,PRA,1,1,Images/Items/item_829.png,Images/ItemMasks/itemmask_829.png,Images/GridItems/griditem_829.png
830,toz-106-20ga-bolt-action-shotgun-default,TOZ-106 Default,4,1,Images/Items/item_830.png,Images/ItemMasks/itemmask_830.png,Images/GridItems/griditem_830.png
831,remington-r11-rsass-762x51-marksman-rifle-default,RSASS Default,6,2,Images/Items/item_831.png,Images/ItemMasks/itemmask_831.png,Images/GridItems/griditem_831.png
832,wilcox-skull-lock-head-mount-pvs-14,Skull Lock PVS-14,2,2,Images/Items/item_832.png,Images/ItemMasks/itemmask_832.png,Images/GridItems/griditem_832.png
833,9x19mm-luger-cci,Luger CCI,1,1,Images/Items/item_833.png,Images/ItemMasks/itemmask_833.png,Images/GridItems/griditem_833.png
834,ded-moroz-hat,Hat,1,1,Images/Items/item_834.png,Images/ItemMasks/itemmask_834.png,Images/GridItems/griditem_834.png
835,santa-hat,Hat,1,1,Images/Items/item_835.png,Images/ItemMasks/itemmask_835.png,Images/GridItems/griditem_835.png
836,kalashnikov-aks-74un-545x39-assault-rifle-zenit,AKS-74UN Zenit,4,2,Images/Items/item_836.png,Images/ItemMasks/itemmask_836.png,Images/GridItems/griditem_836.png
837,sig-p226r-9x19-pistol-tactical,P226R Tactical,3,1,Images/Items/item_837.png,Images/ItemMasks/itemmask_837.png,Images/GridItems/griditem_837.png
838,zenit-klesch-2iks-ir-illuminator-with-laser,K-2IKS,1,1,Images/Items/item_838.png,Images/ItemMasks/itemmask_838.png,Images/GridItems/griditem_838.png
839,762x51mm-m61,M61,1,1,Images/Items/item_839.png,Images/ItemMasks/itemmask_839.png,Images/GridItems/griditem_839.png
840,762x51mm-m62-tracer,M62,1,1,Images/Items/item_840.png,Images/ItemMasks/itemmask_840.png,Images/GridItems/griditem_840.png
841,as-val-rotor-43-pistol-grip-buffer-tube,R43 VAL,2,1,Images/Items/item_841.png,Images/ItemMasks/itemmask_841.png,Images/GridItems/griditem_841.png
842,glock-9x19-lone-wolf-alphawolf-thread-protector,G AW thr.,1,1,Images/Items/item_842.png,Images/ItemMasks/itemmask_842.png,Images/GridItems/griditem_842.png
843,glock-9x19-double-diamond-thread-protector,G DD thr.,1,1,Images/Items/item_843.png,Images/ItemMasks/itemmask_843.png,Images/GridItems/griditem_843.png
844,glock-sai-9x19-thread-protector,G SAI thr.,1,1,Images/Items/item_844.png,Images/ItemMasks/itemmask_844.png,Images/GridItems/griditem_844.png
845,glock-9x19-lone-wolf-alphawolf-threaded-barrel,G AW,1,1,Images/Items/item_845.png,Images/ItemMasks/itemmask_845.png,Images/GridItems/griditem_845.png
846,glock-9x19-double-diamond-threaded-barrel,G DD thr.,1,1,Images/Items/item_846.png,Images/ItemMasks/itemmask_846.png,Images/GridItems/griditem_846.png
847,glock-9x19-sai-threaded-barrel,G SAI,1,1,Images/Items/item_847.png,Images/ItemMasks/itemmask_847.png,Images/GridItems/griditem_847.png
848,glock-17-9x19-barrel,G17,1,1,Images/Items/item_848.png,Images/ItemMasks/itemmask_848.png,Images/GridItems/griditem_848.png
849,glock-17-9x19-barrel-with-a-compensator,G17 comp,1,1,Images/Items/item_849.png,Images/ItemMasks/itemmask_849.png,Images/GridItems/griditem_849.png
850,glock-front-sight,Glock FS,1,1,Images/Items/item_850.png,Images/ItemMasks/itemmask_850.png,Images/GridItems/griditem_850.png
851,glock-rear-sight,Glock RS,1,1,Images/Items/item_851.png,Images/ItemMasks/itemmask_851.png,Images/GridItems/griditem_851.png
852,glock-17-9x19-pistol-slide,G17,2,1,Images/Items/item_852.png,Images/ItemMasks/itemmask_852.png,Images/GridItems/griditem_852.png
853,glock-viper-cut-pistol-slide,G ViperCut,2,1,Images/Items/item_853.png,Images/ItemMasks/itemmask_853.png,Images/GridItems/griditem_853.png
854,glock-lone-wolf-alphawolf-pistol-slide,G AW,2,1,Images/Items/item_854.png,Images/ItemMasks/itemmask_854.png,Images/GridItems/griditem_854.png
855,glock-lone-wolf-alphawolf-custom-pistol-slide,G AW C,2,1,Images/Items/item_855.png,Images/ItemMasks/itemmask_855.png,Images/GridItems/griditem_855.png
856,glock-9x19-double-diamond-flash-hider,G DD FH,1,1,Images/Items/item_856.png,Images/ItemMasks/itemmask_856.png,Images/GridItems/griditem_856.png
857,glock-9x19-carver-custom-decelerator-3-port-compensator,G 3Port,1,1,Images/Items/item_857.png,Images/ItemMasks/itemmask_857.png,Images/GridItems/griditem_857.png
858,glock-9x19-lone-wolf-alphawolf-bullnose-compensator,G AW,1,1,Images/Items/item_858.png,Images/ItemMasks/itemmask_858.png,Images/GridItems/griditem_858.png
859,glock-9x19-17-round-magazine,Glock 9x19,1,1,Images/Items/item_859.png,Images/ItemMasks/itemmask_859.png,Images/GridItems/griditem_859.png
860,glock-9x19-magpul-pmag-gl9-21-round-magazine,GL9,1,1,Images/Items/item_860.png,Images/ItemMasks/itemmask_860.png,Images/GridItems/griditem_860.png
861,glock-9x19-sgm-tactical-50-round-drum-magazine,G SGMT,1,2,Images/Items/item_861.png,Images/ItemMasks/itemmask_861.png,Images/GridItems/griditem_861.png
862,glock-zev-tech-front-sight,G ZT FS,1,1,Images/Items/item_862.png,Images/ItemMasks/itemmask_862.png,Images/GridItems/griditem_862.png
863,glock-zev-tech-rear-sight,G ZT RS,1,1,Images/Items/item_863.png,Images/ItemMasks/itemmask_863.png,Images/GridItems/griditem_863.png
864,glock-zev-tech-sight-mount-cap,G ZT cap,1,1,Images/Items/item_864.png,Images/ItemMasks/itemmask_864.png,Images/GridItems/griditem_864.png
865,glock-zev-tech-hex-gen3-rmr-pistol-slide,G ZT HEX,2,1,Images/Items/item_865.png,Images/ItemMasks/itemmask_865.png,Images/GridItems/griditem_865.png
866,glock-zev-tech-hex-spartan-rmr-pistol-slide,G ZT Spartan,2,1,Images/Items/item_866.png,Images/ItemMasks/itemmask_866.png,Images/GridItems/griditem_866.png
867,remington-model-870-12ga-pump-action-shotgun,M870,3,1,Images/Items/item_867.png,Images/ItemMasks/itemmask_867.png,Images/GridItems/griditem_867.png
868,m870-12ga-508mm-barrel-with-a-fixed-sight,M870 508mm FS,3,1,Images/Items/item_868.png,Images/ItemMasks/itemmask_868.png,Images/GridItems/griditem_868.png
869,m870-12ga-355mm-barrel,M870 355mm,2,1,Images/Items/item_869.png,Images/ItemMasks/itemmask_869.png,Images/GridItems/griditem_869.png
870,m870-12ga-508mm-barrel,M870 508mm,3,1,Images/Items/item_870.png,Images/ItemMasks/itemmask_870.png,Images/GridItems/griditem_870.png
871,m870-12ga-660mm-vent-rib-barrel,M870 660mm,4,1,Images/Items/item_871.png,Images/ItemMasks/itemmask_871.png,Images/GridItems/griditem_871.png
872,m870-12ga-sawn-off-325mm-barrel,M870 325mm,2,1,Images/Items/item_872.png,Images/ItemMasks/itemmask_872.png,Images/GridItems/griditem_872.png
873,m870-fab-defense-pr-870-forestock,PR-870,2,1,Images/Items/item_873.png,Images/ItemMasks/itemmask_873.png,Images/GridItems/griditem_873.png
874,m870-magpul-moe-handguard,MOE 870,2,1,Images/Items/item_874.png,Images/ItemMasks/itemmask_874.png,Images/GridItems/griditem_874.png
875,m870-speedfeed-short-handguard,870 SFeed,2,1,Images/Items/item_875.png,Images/ItemMasks/itemmask_875.png,Images/GridItems/griditem_875.png
876,m870-sps-polymer-stock,M870 SPS,2,1,Images/Items/item_876.png,Images/ItemMasks/itemmask_876.png,Images/GridItems/griditem_876.png
877,m870-magpul-sga-polymer-stock,M870 SGA,2,1,Images/Items/item_877.png,Images/ItemMasks/itemmask_877.png,Images/GridItems/griditem_877.png
878,m870-shockwave-raptor-grip,870 Raptor,1,1,Images/Items/item_878.png,Images/ItemMasks/itemmask_878.png,Images/GridItems/griditem_878.png
879,m870-12ga-4-shell-magazine-cap,M870x4,1,1,Images/Items/item_879.png,Images/ItemMasks/itemmask_879.png,Images/GridItems/griditem_879.png
880,m870-12ga-7-shell-magazine,M870x7,2,1,Images/Items/item_880.png,Images/ItemMasks/itemmask_880.png,Images/GridItems/griditem_880.png
881,m870-12ga-10-shell-magazine,M870x10,3,1,Images/Items/item_881.png,Images/ItemMasks/itemmask_881.png,Images/GridItems/griditem_881.png
882,m870-mesa-tactical-magazine-clamp,MT Clamp,1,1,Images/Items/item_882.png,Images/ItemMasks/itemmask_882.png,Images/GridItems/griditem_882.png
883,m870-leapers-utg-pro-mtu-028sg-rail,MTU-028SG,2,1,Images/Items/item_883.png,Images/ItemMasks/itemmask_883.png,Images/GridItems/griditem_883.png
884,m870-xs-shotrail-rail-with-ghost-ring-rear-sight,M870 XS,2,1,Images/Items/item_884.png,Images/ItemMasks/itemmask_884.png,Images/GridItems/griditem_884.png
885,glock-9x19-carver-custom-4-port-compensator,G 4Port,1,1,Images/Items/item_885.png,Images/ItemMasks/itemmask_885.png,Images/GridItems/griditem_885.png
886,glock-9x19-lone-wolf-lwd-comp9-compensator,LWD-COMP9,1,1,Images/Items/item_886.png,Images/ItemMasks/itemmask_886.png,Images/GridItems/griditem_886.png
887,glock-9x19-big-stick-33-round-magazine,Big Stick,1,2,Images/Items/item_887.png,Images/ItemMasks/itemmask_887.png,Images/GridItems/griditem_887.png
888,glock-aimtech-mount-base,G AT base,1,1,Images/Items/item_888.png,Images/ItemMasks/itemmask_888.png,Images/GridItems/griditem_888.png
889,glock-aimtech-tiger-shark-sight-mount,G TShark,1,1,Images/Items/item_889.png,Images/ItemMasks/itemmask_889.png,Images/GridItems/griditem_889.png
890,glock-9x19-fischer-development-fd917-sound-suppressor,G FD917,2,1,Images/Items/item_890.png,Images/ItemMasks/itemmask_890.png,Images/GridItems/griditem_890.png
891,glock-17-9x19-pistol,Glock 17,2,1,Images/Items/item_891.png,Images/ItemMasks/itemmask_891.png,Images/GridItems/griditem_891.png
892,glock-polymer80-ps9-pistol-slide,G PS9,2,1,Images/Items/item_892.png,Images/ItemMasks/itemmask_892.png,Images/GridItems/griditem_892.png
893,glock-9x19-strike-industries-g4-slidecomp-compensator,G G4,1,1,Images/Items/item_893.png,Images/ItemMasks/itemmask_893.png,Images/GridItems/griditem_893.png
894,surefire-xc1-tactical-flashlight,XC1,1,1,Images/Items/item_894.png,Images/ItemMasks/itemmask_894.png,Images/GridItems/griditem_894.png
895,um-tactical-um3-pistol-sight-mount,UM3,1,1,Images/Items/item_895.png,Images/ItemMasks/itemmask_895.png,Images/GridItems/griditem_895.png
896,glock-pachmayr-tactical-grip-glove,G TGG,1,1,Images/Items/item_896.png,Images/ItemMasks/itemmask_896.png,Images/GridItems/griditem_896.png
897,ar-15-vendetta-precision-vp-09-interceptor-556x45-muzzle-brake,VP-09,1,1,Images/Items/item_897.png,Images/ItemMasks/itemmask_897.png,Images/GridItems/griditem_897.png
898,6b47-ratnik-bsh-helmet,6B47,2,2,Images/Items/item_898.png,Images/ItemMasks/itemmask_898.png,Images/GridItems/griditem_898.png
899,nspu-m-night-vision-scope,NSPU-M,2,1,Images/Items/item_899.png,Images/ItemMasks/itemmask_899.png,Images/GridItems/griditem_899.png
900,glock-dead-ringer-snake-eye-front-sight,G SE FS,1,1,Images/Items/item_900.png,Images/ItemMasks/itemmask_900.png,Images/GridItems/griditem_900.png
901,glock-truglo-tfx-front-sight,G TFX FS,1,1,Images/Items/item_901.png,Images/ItemMasks/itemmask_901.png,Images/GridItems/griditem_901.png
902,glock-dead-ringer-snake-eye-rear-sight,G SE RS,1,1,Images/Items/item_902.png,Images/ItemMasks/itemmask_902.png,Images/GridItems/griditem_902.png
903,glock-truglo-tfx-rear-sight,G TFX RS,1,1,Images/Items/item_903.png,Images/ItemMasks/itemmask_903.png,Images/GridItems/griditem_903.png
904,hera-arms-cqr-tactical-foregrip,CQR,1,1,Images/Items/item_904.png,Images/ItemMasks/itemmask_904.png,Images/GridItems/griditem_904.png
905,glock-gtl-21-tactical-flashlight-with-laser,GTL 21,1,1,Images/Items/item_905.png,Images/ItemMasks/itemmask_905.png,Images/GridItems/griditem_905.png
906,shoreline-plan-map,Shoreline,1,1,Images/Items/item_906.png,Images/ItemMasks/itemmask_906.png,Images/GridItems/griditem_906.png
907,shoreline-health-resort-plan-map,Resort,1,1,Images/Items/item_907.png,Images/ItemMasks/itemmask_907.png,Images/GridItems/griditem_907.png
908,glock-17-9x19-pistol-default,Glock 17 Default,2,1,Images/Items/item_908.png,Images/ItemMasks/itemmask_908.png,Images/GridItems/griditem_908.png
909,glock-17-9x19-pistol-tac-3,Glock 17 Tac 3,2,2,Images/Items/item_909.png,Images/ItemMasks/itemmask_909.png,Images/GridItems/griditem_909.png
910,glock-17-9x19-pistol-viper,Glock 17 Viper,2,2,Images/Items/item_910.png,Images/ItemMasks/itemmask_910.png,Images/GridItems/griditem_910.png
911,glock-17-9x19-pistol-fischer,Glock 17 Fischer,3,1,Images/Items/item_911.png,Images/ItemMasks/itemmask_911.png,Images/GridItems/griditem_911.png
912,glock-17-9x19-pistol-tac-2,Glock 17 Tac 2,3,1,Images/Items/item_912.png,Images/ItemMasks/itemmask_912.png,Images/GridItems/griditem_912.png
913,glock-17-9x19-pistol-alpha-wolf,Glock 17 Alpha Wolf,2,1,Images/Items/item_913.png,Images/ItemMasks/itemmask_913.png,Images/GridItems/griditem_913.png
914,glock-17-9x19-pistol-hex,Glock 17 Hex,2,1,Images/Items/item_914.png,Images/ItemMasks/itemmask_914.png,Images/GridItems/griditem_914.png
915,glock-17-9x19-pistol-spartan,Glock 17 Spartan,2,1,Images/Items/item_915.png,Images/ItemMasks/itemmask_915.png,Images/GridItems/griditem_915.png
916,kalashnikov-akm-762x39-assault-rifle-t-ops,AKM T-OPS,6,2,Images/Items/item_916.png,Images/ItemMasks/itemmask_916.png,Images/GridItems/griditem_916.png
917,colt-m4a1-556x45-assault-rifle-space-trooper,M4A1 Space Trooper,4,2,Images/Items/item_917.png,Images/ItemMasks/itemmask_917.png,Images/GridItems/griditem_917.png
918,sig-mpx-9x19-submachine-gun-mqb,MPX MQB,4,2,Images/Items/item_918.png,Images/ItemMasks/itemmask_918.png,Images/GridItems/griditem_918.png
919,mp-133-12ga-pump-action-shotgun-tactical,MP-133 Tactical,5,1,Images/Items/item_919.png,Images/ItemMasks/itemmask_919.png,Images/GridItems/griditem_919.png
920,pp-19-01-vityaz-9x19-submachine-gun-zenit,PP-19-01 Zenit,4,2,Images/Items/item_920.png,Images/ItemMasks/itemmask_920.png,Images/GridItems/griditem_920.png
921,colt-m4a1-556x45-assault-rifle-sopmod-ii,M4A1 SOPMOD II,5,2,Images/Items/item_921.png,Images/ItemMasks/itemmask_921.png,Images/GridItems/griditem_921.png
922,glock-17-9x19-pistol-tac-hc,Glock 17 Tac HC,2,2,Images/Items/item_922.png,Images/ItemMasks/itemmask_922.png,Images/GridItems/griditem_922.png
